host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_listings_in_sample,host_verifications,host_has_profile_pic,host_identity_verified
50307130,Tyko,2015-12-01,"Los Angeles, California, United States",within a few hours,95.0,True,Downtown,2.0,1,"['email', 'phone', 'facebook', 'amex', 'reviews', 'jumio']",True,True
50309152,Perry,2015-12-01,"Los Angeles, California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",True,True
50312673,Xiuhong (Ruthie),2015-12-01,"Los Angeles, California, United States",within a few hours,90.0,False,Brentwood,1.0,1,"['phone', 'reviews']",True,False
50313144,Jason,2015-12-01,"Los Angeles, California, United States",within an hour,100.0,True,Echo Park,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50313734,Fred,2015-12-01,"West Hollywood, California, United States",within an hour,80.0,False,West Hollywood,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50314315,Claudius,2015-12-01,"Los Angeles, California, United States",within an hour,100.0,False,Westlake,5.0,2,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
50317427,Alex,2015-12-01,"Los Angeles, California, United States",within a day,70.0,False,Bel Air/Beverly Crest,4.0,1,"['email', 'phone']",True,False
50322924,H,2015-12-01,"Arcadia, California, United States",within a day,50.0,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
50328310,Allie,2015-12-01,"Beijing, Beijing, China",,,False,,1.0,1,"['email', 'phone', 'facebook']",True,False
50329267,Michelle,2015-12-01,"California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50339331,Derek,2015-12-02,"Los Angeles, California, United States",within an hour,100.0,False,North Hollywood,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",True,True
50397645,Santiago,2015-12-02,"New York, New York, United States",within a day,88.0,False,Los Feliz,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50399234,Hamed,2015-12-02,"Los Angeles, California, United States",within a day,67.0,False,Encino,1.0,1,"['phone', 'facebook']",True,False
50401015,Stevan,2015-12-02,"Long Beach, California, United States",within a few hours,100.0,False,Long Beach,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50401745,Alex,2015-12-02,"Los Angeles, California, United States",,,False,West Hollywood,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
50465128,Tobias,2015-12-03,"Los Angeles, California, United States",,,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
50468853,Deirdra,2015-12-03,"Pasadena, California, United States",within a few hours,80.0,False,Pasadena,3.0,1,"['email', 'phone', 'reviews']",True,False
50476133,Kj,2015-12-03,"Beverly Hills, California, United States",within a few hours,100.0,False,South Robertson,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50479396,Dixon,2015-12-03,"Los Angeles, California, United States",,,False,,1.0,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
50485076,Ameet,2015-12-03,"Los Angeles, California, United States",a few days or more,40.0,False,,1.0,1,"['phone', 'facebook']",True,False
50486495,Queenie,2015-12-03,United States,within an hour,100.0,False,Alhambra,4.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50488859,Mia,2015-12-03,"Los Angeles, California, United States",within a few hours,90.0,False,Toluca Lake,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50488861,Michael,2015-12-03,"Monrovia, California, United States",within an hour,100.0,False,Alhambra,3.0,2,"['email', 'phone', 'reviews', 'jumio']",True,True
50489440,Paul,2015-12-04,"Los Angeles, California, United States",within a day,100.0,True,Mid-Wilshire,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50491686,Sandra,2015-12-04,"Culver City, California, United States",within an hour,100.0,True,Del Rey,1.0,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",True,True
50521917,Evolve Vacation Rental,2015-12-04,"Denver, Colorado, United States",within a few hours,98.0,False,San Clemente,632.0,1,"['email', 'phone', 'reviews']",True,False
50535674,Karla,2015-12-04,"Pasadena, California, United States",,,False,Pasadena,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50539442,Miguel,2015-12-04,"Los Angeles, California, United States",within a few hours,81.0,False,,3.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
50551423,Robbie,2015-12-04,"Los Angeles, California, United States",within a few hours,86.0,False,Mar Vista,2.0,2,"['email', 'phone', 'reviews']",True,False
50556072,Karin,2015-12-05,"Los Angeles, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",True,True
50568317,April,2015-12-05,"Los Angeles, California, United States",within an hour,97.0,False,Northridge,4.0,3,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id']",True,True
50581713,Longcheng,2015-12-05,"Rowland Heights, California, United States",a few days or more,20.0,False,,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50592072,Jamone   &  Monique,2015-12-05,"Los Angeles, California, United States",within a few hours,100.0,False,South LA,5.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50596095,London,2015-12-05,"Baldwin Park, California, United States",,,False,,1.0,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",True,True
50598995,LaTrice,2015-12-05,"Los Angeles, California, United States",within an hour,100.0,False,,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50603466,Chris,2015-12-05,US,,,False,Monrovia,1.0,1,"['phone', 'facebook']",True,False
50606044,Johnnie,2015-12-05,"Los Angeles, California, United States",within an hour,100.0,False,Brentwood,1.0,1,"['email', 'phone', 'reviews']",True,False
50617552,Keya,2015-12-05,"Inglewood, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",True,True
50658834,Jeanette,2015-12-06,"Michigan, United States",within a day,75.0,False,Burbank,1.0,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'kba', 'government_id']",True,True
50670732,Lenny,2015-12-06,"Los Angeles, California, United States",,,False,Mid-Wilshire,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50694297,Sam,2015-12-06,US,,,False,Long Beach,1.0,1,"['email', 'phone']",True,False
50702865,Xue,2015-12-07,CN,within a few hours,100.0,False,,5.0,1,"['phone', 'reviews', 'weibo']",True,False
50758054,Ryan,2015-12-07,"Los Angeles, California, United States",within a few hours,100.0,False,Hollywood,1.0,1,"['email', 'phone', 'facebook', 'amex', 'jumio', 'work_email']",True,True
50762225,James,2015-12-07,"Los Angeles, California, United States",within an hour,100.0,True,Venice,4.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50763024,Colin,2015-12-07,"Los Angeles, California, United States",,,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
50766219,Giovanni And Cynthia,2015-12-07,"Los Angeles, California, United States",within an hour,100.0,False,Mission Hills,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
50766603,Megan,2015-12-07,"Los Angeles, California, United States",within a few hours,81.0,False,Encino,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
50769015,Brett,2015-12-07,US,within a few hours,100.0,True,,1.0,1,"['email', 'phone', 'reviews']",True,False
50773276,Tina,2015-12-07,"Los Angeles, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
50784721,Lashawn,2015-12-08,"Los Angeles, California, United States",,,False,Willowbrook,2.0,2,"['email', 'phone', 'reviews', 'kba']",True,True
50788435,Jeussie,2015-12-08,US,within an hour,100.0,False,,6.0,2,"['email', 'phone', 'reviews']",True,False
50792299,Oscar,2015-12-08,"West Hollywood, California, United States",within an hour,100.0,False,West Hollywood,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50822028,Stephen,2015-12-08,"Malibu, California, United States",within an hour,94.0,False,Malibu,4.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",True,True
50831277,Sally,2015-12-08,US,,,False,,1.0,1,"['email', 'phone']",True,False
50832968,Shawn,2015-12-08,"Los Angeles, California, United States",within an hour,100.0,False,Brentwood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50836696,Clara & David,2015-12-08,US,within a few hours,90.0,False,Laurel Canyon,1.0,1,"['email', 'phone', 'reviews']",True,False
50849425,Alvin,2015-12-08,"Los Angeles, California, United States",,,False,Westwood,1.0,1,"['email', 'phone', 'reviews']",True,False
50867764,Tamara,2015-12-09,"Oakland, New Jersey, United States",within a day,100.0,False,Mar Vista,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
50870657,Ish,2015-12-09,"Los Angeles, California, United States",within a day,73.0,False,Cahuenga Pass,8.0,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",True,True
50922135,Andy,2015-12-09,"Miami, Florida, United States",within a few hours,100.0,False,Del Rey,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
50936873,Svetlana,2015-12-09,"Los Angeles, California, United States",within a few hours,100.0,False,Downtown,1.0,1,"['email', 'phone', 'reviews']",True,False
50956304,Karen,2015-12-10,"San Marino, California, United States",within an hour,100.0,True,Alhambra,2.0,1,"['email', 'phone', 'reviews']",True,False
50960139,Mike,2015-12-10,US,within an hour,100.0,False,East Hollywood,1.0,1,"['email', 'phone', 'reviews']",True,False
50986630,W.P.,2015-12-10,"Los Angeles, California, United States",,,False,North Hollywood,1.0,1,"['email', 'phone']",True,False
50999731,Elite Lux Life,2015-12-10,"Los Angeles, California, United States",within a day,50.0,False,Laurel Canyon,41.0,3,"['email', 'phone', 'reviews', 'jumio']",True,True
51003836,Eric,2015-12-10,"Los Angeles, California, United States",within a few hours,100.0,False,Glendale,1.0,1,"['email', 'phone', 'reviews']",True,False
51005272,Aspen Dreams,2015-12-10,"Monrovia, California, United States",within an hour,100.0,True,Monrovia,6.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
51006935,Russ,2015-12-10,"Santa Monica, California, United States",within a day,75.0,False,Santa Monica,1.0,1,"['email', 'phone']",True,False
51008136,Dennis,2015-12-10,"Santa Monica, California, United States",within an hour,100.0,False,Mid-Wilshire,8.0,3,"['email', 'phone', 'reviews', 'kba']",True,True
51010644,Monica,2015-12-10,"Los Angeles, California, United States",within a few hours,100.0,False,West Los Angeles,3.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
51021829,Courtney,2015-12-10,"Los Angeles, California, United States",a few days or more,0.0,False,,1.0,1,"['phone', 'facebook', 'reviews']",True,False
51041120,Niki,2015-12-11,"Diamond Bar, California, United States",within an hour,100.0,False,Downtown,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
51076156,Debbie,2015-12-11,"Los Angeles, California, United States",within an hour,100.0,True,Echo Park,2.0,1,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
51094982,Eric,2015-12-11,"Los Angeles, California, United States",,,False,Hollywood,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
51098689,Keith,2015-12-11,"Los Angeles, California, United States",,,False,West Los Angeles,1.0,1,"['email', 'phone', 'jumio']",True,False
51122729,Carol Linda,2015-12-12,"Los Angeles, California, United States",within an hour,100.0,False,Miami Lakes,4.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
51156661,Raquel,2015-12-12,"Los Angeles, California, United States",within a day,60.0,False,Burbank,1.0,1,"['email', 'phone', 'reviews']",True,False
51181324,Irma,2015-12-12,"Burbank, California, United States",within an hour,100.0,True,Burbank,5.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
51182669,David,2015-12-12,"Pasadena, California, United States",,,False,Pasadena,1.0,1,"['email', 'phone', 'reviews']",True,False
51185748,Yi Ning,2015-12-13,Hong Kong,,,False,Westchester/Playa Del Rey,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
51230430,Waverly,2015-12-13,"Malibu, California, United States",within a few hours,100.0,True,Malibu,5.0,1,"['email', 'phone', 'reviews']",True,False
51241643,Ofer,2015-12-13,"Malibu, California, United States",within an hour,100.0,True,Malibu,4.0,2,"['email', 'phone', 'reviews', 'kba']",True,True
51246245,Andy,2015-12-13,"Los Angeles, California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone']",True,False
51326502,Eren,2015-12-14,"San Francisco, California, United States",,,False,Mid-Wilshire,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
51347909,Jared,2015-12-14,US,,,False,Silver Lake,1.0,1,"['email', 'phone', 'reviews']",True,False
51348906,ModernStay LA,2015-12-14,"Los Angeles, California, United States",within an hour,100.0,True,Downtown,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
51357534,Layla,2015-12-14,BR,within a day,80.0,False,,1.0,1,"['phone', 'reviews']",True,False
51367184,Frances,2015-12-14,"Los Angeles, California, United States",within an hour,100.0,False,Hawthorne,4.0,2,"['email', 'phone', 'reviews', 'jumio']",True,True
51373404,Wendy,2015-12-14,US,within a few hours,100.0,False,Venice,3.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
51430470,Iryna,2015-12-15,"Los Angeles, California, United States",,,False,Del Rey,1.0,1,"['email', 'phone', 'reviews']",True,False
51435586,Ravash,2015-12-15,"Los Angeles, California, United States",within an hour,96.0,False,,1.0,1,"['email', 'phone', 'reviews']",True,False
51438010,Kelsi,2015-12-15,"West Hollywood, California, United States",,,False,West Hollywood,1.0,1,"['email', 'phone']",True,False
51445784,Jene T.,2015-12-15,"California, United States",within a few hours,100.0,False,Long Beach,3.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
51448205,Edward,2015-12-15,"Los Angeles, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
51456588,Alexandra,2015-12-15,"Los Angeles, California, United States",,,False,Brentwood,1.0,1,"['email', 'phone', 'reviews']",True,False
51457274,Ava,2015-12-15,,,,False,,1.0,1,['phone'],True,False
51464651,Al,2015-12-15,"Los Angeles, California, United States",within an hour,100.0,True,Downtown,2.0,1,"['phone', 'google', 'reviews', 'jumio']",True,False
51479438,Nicole,2015-12-16,"Los Angeles, California, United States",,,False,Mid-City,1.0,1,"['email', 'phone']",True,False
51530987,Danny,2015-12-16,"Los Angeles, California, United States",within an hour,100.0,True,Culver City,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
51554460,Tom,2015-12-17,US,,,False,,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
51556555,Calvin,2015-12-17,"Los Angeles, California, United States",,,False,East Hollywood,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
51612412,Sasan,2015-12-17,"Los Angeles, California, United States",within a day,100.0,False,Hollywood,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
51615679,Raphael,2015-12-17,"Los Angeles, California, United States",within an hour,100.0,False,Westlake,3.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
51618513,Gregory,2015-12-17,"Los Angeles, California, United States",,,False,Pacoima,1.0,1,"['email', 'phone']",True,False
51694743,Raquel,2015-12-18,"Los Angeles, California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
51747316,Leah,2015-12-19,US,,,False,Mid-Wilshire,1.0,1,"['email', 'phone', 'reviews']",True,False
51749418,Kamran And Nimrah,2015-12-19,"Los Angeles, California, United States",within an hour,93.0,False,North Hollywood,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",True,True
51751596,Aaron,2015-12-19,"Los Angeles, California, United States",within an hour,100.0,True,Silver Lake,2.0,1,"['email', 'phone', 'reviews']",True,False
