Host ID,Number of Reviews,First Review,Last Review,Overall Rating,Review Score,Accuracy,Cleanliness,Check-In,Communication,Location,Value,Reviews per Month,Category Average
4761329,39,2016-07-04,2017-04-23,98,Very High,10,10,10,10,10,10,3.85,10.0
114891028,3,2017-03-15,2017-03-24,93,Very High,10,9,9,9,9,9,1.8,9.166666666666666
5992350,2,2015-11-16,2015-12-27,80,High,8,10,10,10,10,8,0.11,9.333333333333334
29887412,72,2015-04-05,2017-04-14,93,Very High,10,9,10,10,10,9,2.84,9.666666666666666
30782764,65,2015-05-16,2017-04-25,93,Very High,9,10,9,9,10,9,2.71,9.333333333333334
116909942,17,2017-03-10,2017-05-02,94,Very High,9,9,10,10,10,9,9.27,9.5
366343,118,2011-02-10,2017-04-07,97,Very High,10,10,10,10,10,10,1.56,10.0
39335849,77,2015-12-21,2017-04-12,99,Very High,10,10,10,10,10,10,4.62,10.0
88052160,8,2017-02-11,2017-04-27,100,Very High,10,10,10,10,10,10,2.93,10.0
37792784,7,2015-08-10,2016-09-18,94,Very High,10,9,10,10,10,9,0.33,9.666666666666666
6951440,14,2016-12-17,2017-04-30,97,Very High,10,10,10,10,10,10,3.04,10.0
22500058,9,2016-07-25,2017-02-13,100,Very High,10,10,10,10,10,10,0.95,10.0
16090257,39,2014-06-09,2017-02-19,95,Very High,10,10,10,10,10,9,1.1,9.833333333333334
77108046,12,2016-07-03,2016-11-13,92,Very High,10,9,10,10,10,9,1.18,9.666666666666666
68213947,11,2016-07-05,2016-11-21,89,Very High,9,9,9,9,9,9,1.09,9.0
15062368,4,2015-11-17,2017-03-26,100,Very High,10,9,10,10,10,10,0.22,9.833333333333334
4506695,103,2013-01-02,2017-04-12,86,Very High,9,8,9,9,10,9,1.95,9.0
2904967,1,2014-12-01,2014-12-01,100,Very High,10,10,10,10,10,10,0.03,10.0
2671126,77,2012-08-06,2017-04-30,98,Very High,10,10,10,10,9,10,1.33,9.833333333333334
4049434,14,2016-10-10,2017-04-30,95,Very High,10,10,9,10,9,10,2.04,9.666666666666666
65838141,11,2016-08-17,2017-01-07,100,Very High,10,10,10,10,10,10,1.27,10.0
38408342,38,2015-12-28,2017-04-23,91,Very High,9,9,9,9,9,9,2.31,9.0
26183192,116,2015-02-21,2017-04-22,97,Very High,10,10,10,10,10,10,4.33,10.0
112198050,11,2017-04-01,2017-04-29,100,Very High,10,10,10,10,9,10,10.0,9.833333333333334
2596829,1,2016-09-11,2016-09-11,100,Very High,10,10,10,10,10,10,0.13,10.0
4089844,28,2016-01-05,2017-03-03,99,Very High,10,10,10,10,10,10,1.73,10.0
4731474,1,2017-04-09,2017-04-09,,,,,,,,,1.0,
2279744,75,2012-07-25,2017-03-25,95,Very High,9,9,10,10,10,9,1.29,9.5
14157272,1,2014-05-30,2014-05-30,100,Very High,,,,,,,0.03,
162557,18,2016-05-22,2017-03-26,98,Very High,10,10,10,10,10,10,1.56,10.0
77842298,57,2016-06-19,2017-04-26,97,Very High,10,10,9,10,10,10,5.36,9.833333333333334
16472083,54,2016-10-19,2017-05-02,99,Very High,10,10,10,10,10,10,8.22,10.0
4739914,19,2013-02-08,2017-03-17,98,Very High,10,9,10,10,10,10,0.37,9.833333333333334
113471340,5,2017-03-22,2017-04-17,100,Very High,10,9,10,10,10,10,3.49,9.833333333333334
99574206,5,2016-10-24,2016-12-27,80,High,8,8,10,10,10,8,0.78,9.0
3041720,161,2012-11-05,2017-04-16,94,Very High,9,9,10,10,10,9,2.94,9.5
13822862,2,2016-06-06,2017-01-31,100,Very High,10,10,10,10,10,10,0.18,10.0
26115642,139,2015-02-04,2017-05-01,100,Very High,10,10,10,10,10,10,5.09,10.0
67274719,4,2016-08-04,2016-12-03,95,Very High,10,9,10,10,10,9,0.44,9.666666666666666
87799862,12,2016-09-20,2017-02-27,100,Very High,10,10,10,10,10,10,1.59,10.0
1441865,29,2012-12-27,2017-04-13,93,Very High,9,9,10,9,10,9,0.55,9.333333333333334
1586740,1,2016-02-26,2016-02-26,100,Very High,10,10,10,10,10,10,0.07,10.0
11613932,144,2014-12-15,2017-03-22,97,Very High,10,10,10,10,10,10,4.96,10.0
19467838,58,2014-10-05,2017-04-17,91,Very High,9,9,9,9,10,9,1.85,9.166666666666666
11041866,48,2015-12-07,2017-04-02,84,High,9,9,9,8,9,9,2.8,8.833333333333334
125914464,1,2017-04-29,2017-04-29,100,Very High,10,10,10,10,10,10,1.0,10.0
7787548,3,2015-07-05,2016-03-23,93,Very High,10,10,10,10,8,10,0.13,9.666666666666666
41186992,7,2015-10-11,2016-05-02,96,Very High,10,10,10,10,10,10,0.37,10.0
6988309,5,2016-03-21,2017-02-21,100,Very High,10,9,10,10,10,10,0.37,9.833333333333334
8972912,2,2017-04-05,2017-04-30,100,Very High,10,10,10,10,10,10,2.0,10.0
44192868,12,2016-11-04,2017-04-03,100,Very High,10,10,10,10,10,10,1.99,10.0
47438401,12,2016-06-14,2016-10-30,100,Very High,10,10,10,10,10,10,1.11,10.0
21646527,1,2017-04-29,2017-04-29,100,Very High,10,10,10,10,10,10,1.0,10.0
13867641,4,2015-08-26,2016-09-18,100,Very High,10,10,10,10,10,10,0.19,10.0
60850136,16,2016-03-23,2017-04-07,92,Very High,9,9,10,10,9,10,1.18,9.5
20779998,36,2016-08-02,2017-04-18,94,Very High,10,10,9,9,10,9,3.93,9.5
1273747,34,2016-05-14,2017-05-01,99,Very High,10,10,10,10,10,10,2.87,10.0
301944,2,2016-07-09,2017-04-15,90,Very High,10,10,10,10,10,10,0.2,10.0
14867665,1,2017-04-10,2017-04-10,80,High,10,10,10,8,10,6,1.0,9.0
5990594,21,2014-01-20,2016-08-18,96,Very High,10,10,10,10,10,10,0.53,10.0
47031637,11,2017-02-25,2017-04-17,98,Very High,10,10,10,10,9,10,4.85,9.833333333333334
7248682,6,2015-08-17,2017-04-10,100,Very High,10,10,10,10,10,10,0.29,10.0
67218465,2,2016-05-14,2016-06-06,20,Very Low,6,2,2,2,10,4,0.17,4.333333333333333
30550719,6,2017-01-01,2017-04-09,90,Very High,10,10,9,10,10,9,1.46,9.666666666666666
31584149,42,2015-06-29,2017-04-03,91,Very High,9,9,10,10,9,9,1.87,9.333333333333334
1149254,11,2015-06-16,2016-05-31,98,Very High,10,9,10,10,10,10,0.48,9.833333333333334
78370385,10,2017-03-11,2017-04-30,100,Very High,10,10,10,10,10,10,5.56,10.0
15648946,97,2014-05-21,2017-02-06,95,Very High,10,9,10,10,9,10,2.7,9.666666666666666
2774796,6,2013-03-02,2016-03-09,97,Very High,10,10,10,10,10,10,0.12,10.0
85034261,50,2016-08-03,2017-04-10,91,Very High,10,9,10,10,10,9,5.47,9.666666666666666
46022795,1,2016-08-10,2016-08-10,100,Very High,10,10,10,10,10,10,0.11,10.0
1159339,11,2012-06-25,2017-03-31,100,Very High,9,9,10,10,9,9,0.19,9.333333333333334
5654569,14,2016-10-16,2017-04-14,100,Very High,10,10,10,10,10,10,2.1,10.0
13394576,14,2016-06-13,2017-03-11,91,Very High,10,8,10,10,10,10,1.29,9.666666666666666
29441828,40,2016-04-11,2017-02-04,85,Very High,9,8,9,9,9,9,3.09,8.833333333333334
82387850,6,2016-08-26,2016-12-16,90,Very High,9,9,9,10,10,10,0.72,9.5
17945439,56,2015-06-07,2017-02-19,96,Very High,10,10,10,10,9,10,2.41,9.833333333333334
54861617,19,2016-02-08,2017-02-01,89,Very High,9,9,9,9,10,9,1.26,9.166666666666666
13503289,134,2014-04-17,2017-04-18,99,Very High,10,10,10,10,10,10,3.61,10.0
1472235,1,2017-04-03,2017-04-03,100,Very High,8,10,10,8,10,10,1.0,9.333333333333334
27521522,10,2016-01-03,2016-05-07,96,Very High,10,10,10,10,10,10,0.62,10.0
49872102,69,2016-03-10,2017-04-30,97,Very High,10,9,10,10,10,10,4.93,9.833333333333334
41195274,16,2016-09-07,2017-04-27,93,Very High,9,9,10,10,10,9,2.01,9.5
59568661,85,2016-03-04,2017-05-01,99,Very High,10,10,10,10,10,10,5.99,10.0
39718985,49,2015-08-02,2017-05-01,93,Very High,10,9,10,10,9,10,2.29,9.666666666666666
68307083,3,2016-11-15,2017-04-21,100,Very High,10,9,10,10,10,10,0.53,9.833333333333334
38774068,8,2015-08-12,2017-03-31,90,Very High,10,9,9,10,10,10,0.38,9.666666666666666
938092,1,2017-04-24,2017-04-24,100,Very High,10,10,10,10,10,10,1.0,10.0
34111818,18,2016-07-06,2017-04-30,99,Very High,10,10,10,10,9,10,1.79,9.833333333333334
68392253,12,2017-02-24,2017-04-24,87,Very High,10,9,10,9,10,9,5.22,9.5
41465662,28,2016-08-10,2017-04-14,89,Very High,9,9,10,10,9,9,3.15,9.333333333333334
36745703,10,2017-01-25,2017-04-26,94,Very High,10,10,10,10,10,10,3.03,10.0
55435610,28,2016-02-19,2017-02-23,86,Very High,9,8,9,9,10,9,1.9,9.0
105365257,3,2016-12-31,2017-02-26,100,Very High,10,10,10,10,10,10,0.73,10.0
32391046,2,2016-03-06,2016-05-08,100,Very High,10,10,10,10,10,10,0.14,10.0
73979672,47,2016-06-07,2017-04-25,89,Very High,9,9,9,9,9,9,4.26,9.0
44222496,14,2015-12-01,2016-11-18,94,Very High,10,10,10,10,10,10,0.81,10.0
39376837,92,2016-01-26,2017-04-28,95,Very High,10,10,10,10,10,10,5.95,10.0
14238778,2,2016-07-25,2016-08-02,90,Very High,10,10,10,10,9,10,0.21,9.833333333333334
44852405,9,2017-02-23,2017-04-28,97,Very High,10,10,10,10,10,10,3.86,10.0
7284469,10,2013-10-01,2017-01-15,96,Very High,9,8,10,10,10,9,0.23,9.333333333333334
49822473,9,2015-11-28,2017-03-26,95,Very High,9,10,9,9,10,9,0.52,9.333333333333334
101454,6,2016-10-10,2017-03-03,100,Very High,10,10,10,10,9,10,0.87,9.833333333333334
375925,62,2012-02-02,2017-03-09,94,Very High,9,10,10,10,9,9,0.97,9.5
3826299,68,2016-03-25,2017-04-16,97,Very High,10,9,10,10,10,10,5.04,9.833333333333334
10113260,5,2015-04-07,2015-07-23,100,Very High,10,10,10,10,10,10,0.2,10.0
107333318,4,2017-01-22,2017-04-26,95,Very High,9,9,10,10,10,10,1.19,9.666666666666666
18807265,12,2016-01-01,2017-01-02,96,Very High,10,10,10,10,10,9,0.74,9.833333333333334
762994,35,2014-12-15,2017-03-30,98,Very High,10,10,10,10,10,10,1.21,10.0
10153367,109,2015-03-20,2017-02-01,92,Very High,9,10,10,10,10,9,4.21,9.666666666666666
4630642,1,2016-12-07,2016-12-07,100,Very High,10,10,10,10,10,10,0.2,10.0
3303036,4,2016-06-05,2016-08-01,80,High,8,8,9,9,9,8,0.36,8.5
6661966,41,2016-01-07,2016-09-04,91,Very High,10,8,10,10,9,10,2.55,9.5
45314699,1,2017-03-25,2017-03-25,80,High,10,6,10,10,10,8,0.75,9.0
23722312,4,2016-06-07,2017-01-22,95,Very High,10,10,10,10,10,10,0.36,10.0
3750864,1,2017-02-18,2017-02-18,100,Very High,10,10,10,10,10,10,0.4,10.0
59219463,43,2016-03-06,2016-12-27,98,Very High,10,10,10,10,10,10,3.04,10.0
15685966,128,2014-10-13,2017-05-01,98,Very High,10,10,10,10,10,10,4.12,10.0
2133538,158,2014-09-25,2017-04-20,97,Very High,10,10,10,10,10,10,4.98,10.0
30509545,11,2015-09-17,2016-10-07,96,Very High,10,10,10,10,10,9,0.55,9.833333333333334
72712866,2,2016-12-24,2017-04-18,,,,,,,,,0.46,
80824362,24,2016-07-01,2017-03-10,100,Very High,10,10,10,10,10,10,2.35,10.0
1813729,60,2016-03-09,2017-04-22,99,Very High,10,10,10,10,10,10,4.27,10.0
7746073,11,2016-07-19,2017-03-28,100,Very High,10,10,10,10,10,10,1.14,10.0
198567,1,2014-11-14,2014-11-14,80,High,8,10,10,10,8,8,0.03,9.0
14284137,18,2016-03-23,2017-04-30,100,Very High,10,10,10,10,10,10,1.33,10.0
37791461,3,2016-11-27,2017-01-02,100,Very High,10,10,10,10,10,10,0.57,10.0
7657065,115,2013-08-29,2017-04-18,92,Very High,10,9,10,10,9,9,2.57,9.5
25660181,1,2015-06-07,2015-06-07,100,Very High,10,10,10,10,10,10,0.04,10.0
66895409,15,2016-11-12,2017-04-25,100,Very High,10,10,10,10,10,10,2.6,10.0
2529389,283,2012-06-11,2017-04-17,98,Very High,10,10,10,10,10,10,4.75,10.0
19453397,1,2017-03-31,2017-03-31,100,Very High,10,10,10,10,10,10,0.88,10.0
51430470,1,2017-01-02,2017-01-02,100,Very High,10,10,10,10,10,10,0.25,10.0
3094233,4,2015-04-18,2016-07-10,100,Very High,10,10,10,10,10,10,0.16,10.0
8398671,3,2017-04-13,2017-04-23,93,Very High,10,10,10,10,10,10,3.0,10.0
34701418,12,2015-08-17,2016-01-03,93,Very High,9,10,9,9,10,9,0.58,9.333333333333334
34198825,72,2015-07-05,2017-04-13,94,Very High,9,10,10,10,10,9,3.23,9.666666666666666
7021059,1,2016-07-17,2016-07-17,100,Very High,10,10,10,10,10,10,0.1,10.0
44389104,2,2017-03-24,2017-03-27,90,Very High,9,8,10,10,8,8,1.46,8.833333333333334
50231247,42,2015-12-12,2017-04-11,98,Very High,10,10,10,10,10,10,2.48,10.0
48594065,76,2015-11-20,2017-04-24,96,Very High,10,10,10,10,10,10,4.29,10.0
92522806,1,2017-03-25,2017-03-25,80,High,8,8,8,8,8,8,0.75,8.0
75067331,4,2016-06-29,2016-07-31,90,Very High,9,10,9,10,9,10,0.39,9.5
58803680,4,2016-04-08,2017-03-17,100,Very High,10,10,10,10,10,10,0.31,10.0
28784049,39,2016-08-12,2017-04-18,94,Very High,10,10,10,10,10,10,4.42,10.0
110445,39,2014-06-30,2017-04-15,93,Very High,10,9,10,10,9,9,1.13,9.5
87969025,1,2017-04-15,2017-04-15,60,Moderate,4,8,10,10,6,6,1.0,7.333333333333333
1680313,81,2015-09-30,2017-04-29,95,Very High,10,9,10,10,10,10,4.18,9.833333333333334
73581592,19,2017-03-09,2017-04-27,99,Very High,10,10,10,10,9,10,10.18,9.833333333333334
5484317,118,2013-05-27,2017-04-16,99,Very High,10,10,10,10,10,10,2.46,10.0
39086018,3,2016-11-30,2017-01-22,100,Very High,10,10,10,10,10,10,0.58,10.0
8033455,10,2013-08-22,2016-04-01,96,Very High,10,9,10,10,10,10,0.22,9.833333333333334
8315578,70,2015-06-20,2017-03-25,99,Very High,10,10,10,10,10,10,3.07,10.0
80083299,2,2016-08-17,2017-01-02,100,Very High,10,10,10,10,10,10,0.23,10.0
67072012,12,2016-07-15,2017-04-23,100,Very High,10,10,10,10,10,10,1.23,10.0
6065064,9,2017-01-28,2017-04-29,100,Very High,10,9,10,10,10,10,2.81,9.833333333333334
73560510,1,2017-02-24,2017-02-24,100,Very High,10,10,10,10,10,10,0.43,10.0
5525213,23,2014-08-26,2017-02-27,86,Very High,9,8,10,9,10,9,0.7,9.166666666666666
31539640,11,2015-06-01,2016-07-19,80,High,9,7,8,9,9,9,0.47,8.5
4169623,124,2013-10-30,2017-04-21,93,Very High,10,10,10,9,10,9,2.9,9.666666666666666
647546,7,2015-04-09,2016-12-26,94,Very High,9,9,10,10,9,10,0.28,9.5
19299959,6,2017-03-07,2017-03-27,97,Very High,10,9,10,10,10,10,3.1,9.833333333333334
120995602,3,2017-03-21,2017-04-26,100,Very High,10,10,10,10,10,10,2.0,10.0
49190668,5,2015-12-16,2015-12-27,90,Very High,10,9,10,10,10,9,0.3,9.666666666666666
88995818,28,2016-10-02,2017-04-22,100,Very High,10,10,10,10,10,10,3.93,10.0
4597992,23,2014-12-31,2016-06-30,97,Very High,10,10,10,10,10,10,0.81,10.0
84931464,1,2017-02-26,2017-03-11,20,Very Low,6,2,8,10,10,2,0.45,6.333333333333333
10365385,4,2017-03-12,2017-03-28,80,High,6,10,9,10,10,7,2.26,8.666666666666666
43124155,5,2016-01-20,2016-08-17,96,Very High,10,9,10,10,10,10,0.32,9.833333333333334
10265095,423,2014-03-31,2017-05-01,93,Very High,10,9,10,10,10,9,11.23,9.666666666666666
7309824,6,2013-09-21,2016-02-12,93,Very High,9,9,10,10,10,10,0.14,9.666666666666666
22103524,8,2017-03-20,2017-04-15,93,Very High,10,10,10,9,10,10,5.33,9.833333333333334
82181001,6,2016-08-10,2017-04-16,100,Very High,10,10,10,10,10,10,0.67,10.0
58286290,1,2017-04-29,2017-04-29,80,High,8,6,8,8,10,8,1.0,8.0
41866867,5,2015-09-14,2015-10-22,100,Very High,10,10,10,10,10,10,0.25,10.0
4856312,3,2017-03-08,2017-04-01,100,Very High,10,10,10,10,10,10,1.58,10.0
93210873,18,2016-11-06,2017-04-27,99,Very High,10,10,10,10,10,10,3.02,10.0
11109398,19,2014-04-01,2017-04-24,84,High,9,9,10,10,10,9,0.51,9.5
1455360,2,2016-01-18,2016-03-27,100,Very High,10,8,10,10,8,8,0.13,9.0
21550529,14,2016-01-18,2016-08-08,94,Very High,10,10,9,10,10,10,0.89,9.833333333333334
56897694,3,2016-09-02,2017-04-02,93,Very High,10,10,10,10,9,10,0.37,9.833333333333334
309536,15,2011-08-24,2017-01-02,94,Very High,9,9,10,10,9,9,0.22,9.333333333333334
28033151,1,2016-06-07,2016-06-07,100,Very High,10,10,10,10,10,10,0.09,10.0
10176439,2,2013-12-19,2014-02-24,63,Moderate,6,4,9,9,7,4,0.05,6.5
6881440,2,2016-05-07,2016-06-23,100,Very High,10,10,10,10,9,9,0.17,9.666666666666666
51464651,48,2015-12-31,2017-04-24,95,Very High,9,10,10,10,9,9,2.94,9.5
11102821,11,2017-01-11,2017-04-21,98,Very High,10,10,10,10,10,10,2.92,10.0
29407439,18,2015-05-03,2017-04-01,99,Very High,10,10,10,10,10,10,0.74,10.0
10515254,9,2016-03-13,2016-09-08,98,Very High,10,8,10,10,9,10,0.65,9.5
97684914,19,2016-10-25,2017-04-12,92,Very High,9,9,10,10,10,9,2.98,9.5
6882107,19,2013-07-01,2017-04-11,96,Very High,10,9,10,10,10,9,0.41,9.666666666666666
9200316,26,2016-11-28,2017-04-16,100,Very High,10,10,10,10,10,10,4.97,10.0
8177987,131,2013-12-28,2017-04-16,90,Very High,9,9,10,10,9,9,3.21,9.333333333333334
24497969,2,2016-09-11,2016-09-13,100,Very High,10,10,10,10,8,8,0.26,9.333333333333334
4668594,45,2013-07-27,2016-02-10,99,Very High,10,10,10,10,9,10,0.98,9.833333333333334
107924655,1,2017-04-18,2017-05-01,100,Very High,10,10,10,10,10,10,1.0,10.0
2630535,9,2012-07-05,2017-04-12,100,Very High,10,10,10,10,10,10,0.15,10.0
997755,1,2015-12-31,2015-12-31,100,Very High,8,6,10,10,10,10,0.06,9.0
42732165,29,2016-11-23,2017-04-27,98,Very High,10,10,10,10,10,10,5.37,10.0
7599550,100,2014-03-10,2017-04-09,91,Very High,9,9,10,10,10,9,2.61,9.5
30252037,6,2015-10-11,2017-01-30,100,Very High,10,10,10,10,10,10,0.32,10.0
39555472,17,2015-08-24,2017-04-01,94,Very High,10,9,10,10,10,9,0.82,9.666666666666666
100950046,9,2017-03-20,2017-04-29,88,Very High,9,9,9,9,9,9,6.0,9.0
14758840,17,2016-09-24,2017-04-14,95,Very High,10,9,10,10,9,10,2.3,9.666666666666666
21423741,2,2016-02-07,2016-06-06,90,Very High,9,8,9,9,10,8,0.13,8.833333333333334
86205420,1,2016-08-12,2016-08-12,80,High,8,6,10,10,10,10,0.11,9.0
20486166,23,2015-08-23,2017-04-23,99,Very High,10,10,10,10,10,10,1.11,10.0
65057232,3,2016-09-05,2016-10-04,93,Very High,10,9,9,9,9,9,0.37,9.166666666666666
24803620,22,2016-09-23,2017-04-14,94,Very High,9,10,9,9,9,10,2.96,9.333333333333334
5321496,27,2014-06-02,2017-04-10,96,Very High,10,10,10,10,10,9,0.76,9.833333333333334
415292,1,2016-02-14,2016-02-14,100,Very High,10,10,10,10,10,10,0.07,10.0
9589059,63,2015-08-27,2017-04-26,92,Very High,9,9,9,10,10,9,3.07,9.333333333333334
19701235,16,2017-01-15,2017-05-01,100,Very High,10,10,10,10,10,10,4.4,10.0
36876608,41,2015-12-27,2017-04-24,95,Very High,10,10,10,10,9,9,2.49,9.666666666666666
36747087,7,2015-08-17,2017-04-15,100,Very High,10,10,10,10,10,10,0.34,10.0
931957,51,2014-11-19,2016-10-21,96,Very High,10,10,10,10,9,10,1.71,9.833333333333334
58586591,8,2016-11-01,2017-04-16,93,Very High,9,10,10,10,9,8,1.3,9.333333333333334
84018908,15,2016-07-22,2017-01-25,97,Very High,10,9,10,10,10,10,1.57,9.833333333333334
487855,7,2016-03-01,2017-03-31,94,Very High,10,10,9,9,8,9,0.49,9.166666666666666
15896480,1,2017-04-16,2017-04-16,100,Very High,10,10,10,10,10,10,1.0,10.0
98509759,2,2017-02-14,2017-02-20,100,Very High,10,9,10,10,10,9,0.76,9.666666666666666
1442104,11,2012-07-23,2015-11-08,95,Very High,9,10,9,10,10,9,0.19,9.5
50773276,25,2016-07-17,2017-02-24,90,Very High,10,10,9,10,10,10,2.58,9.833333333333334
47153950,1,2017-01-01,2017-01-16,100,Very High,10,10,10,10,10,10,0.24,10.0
9927315,1,2014-09-12,2014-09-12,,,,,,,,,0.03,
4024470,1,2015-10-26,2015-10-26,60,Moderate,6,4,4,6,4,10,0.05,5.666666666666667
3982520,51,2015-11-17,2017-04-03,99,Very High,10,10,10,10,10,10,2.87,10.0
74218490,2,2016-06-05,2017-02-01,70,High,8,7,9,9,6,6,0.18,7.5
109677036,6,2017-01-21,2017-04-08,100,Very High,10,10,10,10,10,10,1.75,10.0
2360541,1,2016-02-19,2016-02-19,100,Very High,10,10,10,10,8,10,0.07,9.666666666666666
39754,19,2016-11-14,2017-04-30,99,Very High,10,10,10,10,10,10,3.33,10.0
45675130,45,2015-10-20,2017-04-21,95,Very High,10,10,10,10,10,9,2.4,9.833333333333334
64206170,43,2016-04-11,2017-04-29,97,Very High,10,9,10,10,10,10,3.32,9.833333333333334
303143,36,2014-06-29,2017-04-13,95,Very High,9,9,10,10,10,9,1.04,9.5
103027984,7,2017-01-02,2017-04-05,83,High,9,9,10,9,10,9,1.72,9.333333333333334
27993682,8,2015-03-19,2016-02-25,100,Very High,10,10,10,10,10,10,0.31,10.0
11373385,25,2014-02-19,2016-02-29,100,Very High,10,10,10,10,10,10,0.64,10.0
13551366,6,2015-06-29,2016-06-03,100,Very High,10,10,10,10,10,10,0.27,10.0
18406440,15,2016-11-06,2017-04-18,95,Very High,10,10,10,10,9,9,2.53,9.666666666666666
88044022,12,2016-08-29,2017-04-12,100,Very High,10,10,10,10,10,10,1.45,10.0
3681302,20,2015-11-09,2017-04-28,99,Very High,10,10,10,10,10,10,1.11,10.0
5258902,47,2013-05-26,2017-04-17,95,Very High,10,9,10,10,9,10,0.98,9.666666666666666
83404387,3,2016-07-25,2017-04-08,73,High,7,9,8,7,7,7,0.32,7.5
3957592,2,2016-12-28,2017-03-09,100,Very High,10,10,10,10,10,10,0.47,10.0
106965366,1,2017-01-20,2017-03-12,100,Very High,10,,10,10,10,10,0.29,10.0
62460802,6,2016-04-17,2016-10-25,96,Very High,10,10,10,10,10,10,0.47,10.0
63136495,4,2017-04-23,2017-05-02,95,Very High,10,10,10,10,10,9,4.0,9.833333333333334
477273,6,2017-02-23,2017-04-26,100,Very High,10,9,10,10,10,10,2.57,9.833333333333334
12013153,1,2017-02-04,2017-02-04,100,Very High,10,8,10,10,10,10,0.34,9.666666666666666
48421315,4,2017-02-20,2017-04-09,100,Very High,9,9,10,10,10,10,1.64,9.666666666666666
6707756,61,2013-07-08,2017-04-29,99,Very High,10,10,10,10,9,10,1.31,9.833333333333334
1970250,311,2013-04-03,2017-04-30,96,Very High,10,10,10,10,10,10,6.25,10.0
12225435,27,2015-12-16,2017-04-13,93,Very High,9,9,10,10,10,9,1.6,9.5
1411463,2,2012-01-08,2012-02-14,100,Very High,10,10,10,10,10,10,0.03,10.0
121628761,2,2017-04-02,2017-04-09,100,Very High,10,10,10,10,10,10,1.87,10.0
18139226,1,2017-04-17,2017-04-17,100,Very High,10,10,10,10,10,10,1.0,10.0
8689702,16,2013-11-07,2017-01-05,99,Very High,10,10,10,10,9,10,0.38,9.833333333333334
65992174,1,2017-03-09,2017-03-09,100,Very High,10,10,10,10,10,10,0.54,10.0
40063087,7,2016-01-14,2017-04-05,97,Very High,10,10,10,10,10,10,0.44,10.0
29321415,11,2015-08-05,2017-04-18,100,Very High,10,9,10,10,10,10,0.52,9.833333333333334
52887185,1,2016-01-17,2016-01-17,100,Very High,10,10,10,10,10,10,0.06,10.0
18113577,19,2016-02-15,2017-04-24,97,Very High,10,9,10,10,10,10,1.28,9.833333333333334
19003900,2,2017-03-12,2017-04-07,100,Very High,10,10,10,10,10,10,1.11,10.0
15686006,59,2014-10-14,2017-04-21,99,Very High,10,10,10,10,10,10,1.9,10.0
308242,187,2012-10-20,2017-04-16,95,Very High,10,10,10,10,9,10,3.39,9.833333333333334
2428948,15,2015-04-29,2017-03-30,99,Very High,10,10,10,10,10,10,0.61,10.0
103894453,1,2017-04-28,2017-04-28,100,Very High,10,10,10,10,10,8,1.0,9.666666666666666
20482275,25,2016-08-01,2017-04-17,98,Very High,10,10,10,10,10,10,2.72,10.0
2495456,43,2012-06-08,2017-04-30,98,Very High,10,9,10,10,10,10,0.72,9.833333333333334
86769072,16,2017-02-20,2017-04-19,100,Very High,10,10,10,10,10,10,6.58,10.0
4410865,13,2014-02-03,2016-01-02,98,Very High,10,9,10,10,9,9,0.33,9.5
45613933,4,2015-11-04,2017-01-03,90,Very High,10,9,10,10,10,10,0.22,9.833333333333334
63091226,2,2016-07-18,2016-08-02,100,Very High,10,10,10,10,10,10,0.21,10.0
118721999,9,2017-03-12,2017-04-30,98,Very High,10,10,10,10,10,10,5.09,10.0
28986262,3,2017-02-03,2017-04-02,100,Very High,10,10,10,10,10,10,1.0,10.0
72009130,4,2017-03-18,2017-04-09,80,High,9,10,8,7,10,8,2.55,8.666666666666666
1788405,9,2014-09-26,2016-11-20,100,Very High,10,9,10,10,10,10,0.28,9.833333333333334
84320505,13,2016-08-06,2017-02-11,98,Very High,10,10,10,10,9,9,1.44,9.666666666666666
23045707,22,2016-01-13,2017-04-26,97,Very High,10,9,10,10,10,10,1.38,9.833333333333334
15424151,13,2015-03-15,2017-01-01,92,Very High,9,10,10,10,9,9,0.5,9.5
23944081,5,2016-12-04,2017-02-11,95,Very High,10,10,10,10,10,10,0.99,10.0
15341437,1,2014-09-27,2014-09-27,100,Very High,10,10,10,10,10,10,0.03,10.0
9228077,25,2014-11-10,2017-03-29,97,Very High,10,10,10,10,9,10,0.83,9.833333333333334
25619985,3,2017-03-31,2017-04-09,67,Moderate,7,10,7,5,7,7,2.65,7.166666666666667
30784581,13,2015-05-19,2016-11-13,100,Very High,10,10,10,10,10,10,0.54,10.0
9624713,152,2013-12-07,2017-04-15,99,Very High,10,10,10,10,10,10,3.67,10.0
149525,2,2016-09-24,2016-12-25,100,Very High,9,10,10,9,9,10,0.27,9.5
82166003,5,2016-10-22,2017-04-16,100,Very High,10,9,10,10,9,10,0.77,9.666666666666666
32847563,6,2016-04-29,2016-08-26,95,Very High,10,10,9,10,10,10,0.49,9.833333333333334
