id,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities
2592275,8428643,Santa Monica,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}"
14202260,22463948,Topanga,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Private entrance""}"
13191251,21940642,Mar Vista,House,Shared room,4,1.0,1.0,5.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
16196694,87599882,Palms,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free parking on premises"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
12569486,68152140,Manhattan Beach,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Smoking allowed"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
17098274,15965996,Echo Park,House,Entire home/apt,8,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
3855260,15529424,Santa Monica,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet""}"
2954320,7381945,Koreatown,House,Entire home/apt,5,1.0,0.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Smartlock,""Private entrance""}"
13997168,83606874,Glassell Park,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector""}"
18162689,102788570,Long Beach,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,"{""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
12932980,66135349,Monterey Park,House,Entire home/apt,4,1.0,1.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}"
10970583,6827607,West Hollywood,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
13911043,82511255,Koreatown,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
12174681,65408121,Hyde Park,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating}"
16848792,112202597,Arcadia,Townhouse,Private room,2,3.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
16995574,55067641,Beverly Grove,Apartment,Shared room,1,1.5,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Smartlock}"
14427160,4263215,Silver Lake,House,Entire home/apt,4,1.5,2.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Laptop friendly workspace""}"
2379616,795796,Culver City,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
13239688,31236089,Echo Park,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Pets live on this property"",Cat(s),""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",""Lock on bedroom door"",Iron}"
13765377,2646515,East Hollywood,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""Hair dryer"",Iron}"
17480730,102242036,Westwood,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Elevator in building"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
7031264,36819449,Hollywood Hills,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}"
680004,2308299,Redondo Beach,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
1830357,9573954,Studio City,House,Entire home/apt,5,3.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher""}"
14344427,8593313,Valley Glen,Camper/RV,Entire home/apt,5,1.0,1.0,4.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,Heating,""Family/kid friendly"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}"
14085238,84693372,Arlington Heights,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,"{Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""translation missing: en.hosting_amenity_50""}"
15707951,90139050,Sherman Oaks,House,Entire home/apt,10,2.0,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
18323602,126763901,Venice,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{""Wireless Internet"",""Air conditioning"",""Pets live on this property"",Dog(s),Heating,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}"
4857247,15402807,Highland Park,House,Private room,2,1.5,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher""}"
4637515,24011866,Hollywood Hills West,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}"
746430,3916608,Beverly Grove,House,Entire home/apt,2,,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets live on this property"",Dog(s),Heating}"
13246341,761042,West Hills,House,Private room,2,1.0,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,Gym,""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
11494320,25890737,Hollywood Hills,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Elevator in building"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
2451658,6576536,Silver Lake,House,Entire home/apt,4,1.5,2.0,3.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
15040280,56864450,Hyde Park,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Hangers}"
6689195,29221840,Sawtelle,Bungalow,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",""Free parking on premises"",Heating}"
13033912,72045833,Vermont Square,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,Lockbox}"
15253659,8054356,Venice,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
2547573,13044882,Reseda,Guesthouse,Entire home/apt,4,1.0,0.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",Iron}"
6585119,7660373,Venice,Townhouse,Entire home/apt,5,2.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",""Fire extinguisher"",Shampoo,""Self Check-In"",Lockbox}"
1833150,9586820,Studio City,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
4587883,23781905,Mid-Wilshire,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}"
1828084,5926888,Glendale,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14652395,61111833,Sawtelle,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
11461383,18832521,Hollywood Hills,House,Private room,2,2.5,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}"
14918541,30444268,West Hollywood,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Elevator in building"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace""}"
14615824,90718995,Long Beach,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,{}
11279493,58909980,Brentwood,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
3401363,17153277,Los Feliz,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Hair dryer"",Iron}"
16165704,46979936,Hollywood,Apartment,Entire home/apt,8,2.0,3.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}"
5652530,13534483,Calabasas,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Gym,""Hot tub"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}"
16324217,9292045,Fairfax,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}"
16974973,76398146,Hollywood Hills West,House,Shared room,16,1.0,1.0,1.0,Real Bed,"{""Free parking on premises"",""Family/kid friendly"",""Suitable for events""}"
