Summary,Host ID,Polarity Score,Polarity Sentiment,Subjectivity Score,Subjectivity Sentiment
"modern single home hill city terrace . home includes 2 large bedroom comfortable queen size bed 2 full bathroom . city terrace close major freeway downtown 4 mile away . access court yard/garden area . quiet peaceful area . place good couple , family friend , solo adventurer business traveler .",8016410,0.2339285714285714,positive,0.4695767195767196,objective
"1,400 square ft condo fully updated , clean , everything new , great central location , 10 minute beach , downtown , culver city , beverly hill , sunset blvd hollywood . walk great restaurant , room fit 2 comfortably . temperpedic bed . someone staying guest room .",5404153,0.41471861471861476,positive,0.5863636363636363,objective
"beautiful back house , hidden yard large lemon tree . near amusement park , , access grocery , highway , park , shopping , school , library , train , bus etc . share cottage . master bedroom . feel safe , people around seem friendly helpful . plenty , adventure around every corner . like hiking , head hill , trail . burbank town rich culture .",22728080,0.28095238095238095,positive,0.4889880952380952,objective
"home super clean quiet , perfect business traveler need sleep night . close train , hospital , tech business , close coffee eatery within walking distance work school .",48592564,0.425,positive,0.675,objective
apartment quiet full zen . 's designed bring peace quiet midst . neighborhood downstairs alive full wonderful adventure . every 2nd sat month artwalk downstairs,3817898,0.2571428571428571,positive,0.45238095238095244,objective
"stylish comfortable apartment offer central location quick ( 1-3 station ) metro ride downtown la ( disney hall , staple center , olvera street , laconvention center , koreatown , restaurant , 10 min sunset blvd , 20 min hollywood , 10 min hip echo park ( dodger stadium ) , los feliz ( griffith observatory ) , silverlake .",11448861,0.1722222222222222,positive,0.4583333333333333,objective
"lot thing around area . private room share bathroom kitchen needed . welcome use living room well shared . overall , 'll make sure comfortable stay enjoy time .",110097587,0.35000000000000003,positive,0.5773148148148147,objective
"place close park . ’ love place nice bed breakfast feeling , location , ambiance . place good couple , solo adventurer , business traveler .",83959479,0.6,positive,0.7333333333333334,objective
"house located quiet street close park , highway , golf course , 10mins walk grocery store , pharmacy good local restaurant ; 10mins drive mall gym . home offer comfortable bed , luxury linen , lot light tranquility end day . good couple , solo adventurer business traveler .",3495168,0.3666666666666667,positive,0.5055555555555556,objective
"one-bedroom west hollywood apartment queen bed , kitchen bathroom .",5390998,0.0,neutral,0.0,neutral
come stay venice studio . view amazing . location killer .,5727243,0.6000000000000001,positive,0.9,objective
large bedroom great area west hollywood . close everything . parking garage available right melrose place great restaurant . perfect discover la,87822686,0.5833333333333334,positive,0.6440476190476191,objective
"great little studio apartment ( unit front building street view ) mile universal studio , hollywood bowl , ventura blvd . restaurant night life ( 101 freeway 500ft ) . unit simple need minus microwave . laundry jacuzzi site .",7578070,0.10250000000000001,positive,0.34142857142857147,objective
"studio bright breezy , perfectly located rose avenue five block beach ! walking distance main street santa monica famous abbot kinney blvd . close restaurant shop well farmer market !",6760696,0.6483333333333333,positive,0.8166666666666668,objective
"studio style bungalow kitchenette , private bathroom detached main house . close beach lax . free wifi , cable tv + hbo , street parking . centrally located , perfect new comer la , peaceful work environment . close proximity loyola marymount university .",43282932,0.27900432900432903,positive,0.5304112554112554,objective
"private entrance studio private balcony , city mountain view , room umbrella huge oak tree . designer room 3 year old , private bathroom patterned travertine floor wall , high end hardwood floor . kitchenette inside .",16213620,0.11000000000000003,positive,0.46083333333333326,objective
"sunny & airy bungalow around corner famous carroll st. surrounded greenery , hummingbird & fruit tree ! 2nd room used office 2nd bedroom . step park & minute downtown silver lake ! 2 block 101 !",2139079,0.20833333333333334,positive,0.3333333333333333,objective
"bright , cozy apartment offer small room queen bed full closet . apartment huge patio w/d . full access den/tv room , living room , patio , kitchen , le one block beach ! shared live-in renter 3rd bedroom .",1587231,0.20535714285714288,positive,0.5642857142857143,objective
"1.5 mile world famous venice beach & boardwalk . 2 mile santa monica pier & third street promenade . 6 mile lax . walk abbot kinney shop restaurant . ’ love place resort style amenity : heated salt water pool cabana music , rooftop deck , 2 story gym grille barbecuing . wife love hosting & meeting new people . adult cat named bilqis stay separate room case sensitive allergy .",19137018,0.26233766233766237,positive,0.5506493506493506,objective
"contemporary home warm feel . easy exclusive access best malibu offer - gorgeous home 's quick walk best breakfast burrito town , lovely family-friendly beach private entrance , also one sought-after beach california surfer . view ocean mountain .",69868344,0.525925925925926,positive,0.5249999999999999,objective
"top floor single level 1 bedroom , 1.5 bathroom condo elevator access . 2 parking space . bedroom bathroom walk-in closet two large closet . also separate half bathroom . spacious kitchen well separate dining area . microwave , stove dishwasher available . easy access colorado blvd , shopping , restaurant , public transportation well neighboring san marino , arcadia sierra madre .",105760171,0.18707482993197283,positive,0.37278911564625855,objective
"sunny 2 bedroom 1 bathroom bungalow . step away elysian park . beautiful private backyard . easy parking street . walking distance amenity sunset blvd . cafes/restaurants , organic grocery store lassen 's pharmacy .",49751067,0.42777777777777776,positive,0.7361111111111112,objective
"modern , new , luxurious home conveniently located 10 freeway 5 minute drive claremont college claremont village . also within minute cal poly pomona , pomona fairplex ontario airport . fully appointed kitchen boast stainless steel appliance newly furnished bedroom . 4 stylish bedroom 3.5 bath 2200 sq . ft space comfortably accommodate stay . enclosed remote access garage parking . truly gem property !",15222613,0.20681818181818182,positive,0.487012987012987,objective
"neat freak home here- room spotless ! 're , `` n't make bed every day '' type n't always pick socks- problem ! 'll enjoy privacy room & bath- sharing annoying `` bathroom schedule '' work ! modern home located le 1 mi/1.2 km universal studios- harry potter world anyone ? ! full size bed ideal single person couple . equipped hypoallergenic pillow 500 thread count sheet .",37527402,0.11122448979591838,positive,0.49489795918367346,objective
"luxury apartment situated westwood santa monica close southern california 's popular attraction ! minute away ucla westwood village . close century city mall , 10 min beach via bus .",870275,0.375,positive,0.45,objective
